Title	RTIA	RTPP	MZ_IA	MZ_PP	IA_113	IA_114	IA_115	IA_116	IA_117	IA_118	IA_119	IA_121	PP_113	PP_114	PP_115	PP_116	PP_117	PP_118	PP_119	PP_121	decoy	PP_114:113	PP_115:113	PP_116:113	PP_117:113	PP_118:113	PP_119:113	PP_121:113	IA_114:113	IA_115:113	IA_116:113	IA_117:113	IA_118:113	IA_119:113	IA_121:113
e_9258653695536994152	1210.25	1210.25	627.3839111	627.385	8469.16	8373.44	4304.49	4721.19	8488.8	8922.14	4579.28	4508.33	8472.12	8261.87	4219.77	67.62	8384.48	8801.91	4578.78	66.74	0	0.9751833	0.4980772	0.5435393	0.9896555	1.038926	0.5404527	0.5357538	0.988697817	0.508254656	0.557456702	1.002319002	1.053485824	0.540700613	0.532323158
e_13031369981856942303	1212.02	1212.02	648.390686	648.3918	4920.13	4562.89	2297.31	2565.76	4491.22	4864.72	2168.06	2340.96	4921.19	4562.78	2299.13	49.94	4489.54	4871.81	2166.33	46.06	0	0.92717	0.4671898	0.5020574	0.9122875	0.9899659	0.4402045	0.477415	0.927392162	0.466920589	0.521482156	0.912825474	0.988738102	0.440650958	0.475792306
e_18212369911261186691	1212.9	1212.9	687.8920288	687.8931	4261.5	4169.46	2075.13	2335.94	4083.11	4200.1	2493.68	2260.84	4262.42	4169.35	2077.04	47.5	4081.88	4206.46	2492.18	49.12	0	0.978165	0.4872913	0.526119	0.9576437	0.9868713	0.5846866	0.5323924	0.978401971	0.486948258	0.548149713	0.958139153	0.985591928	0.585164848	0.53052681
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	1	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_5858935359761050856	1215.79	1215.79	542.8414917	542.8427	23093.7	24701.6	11496.6	11929.4	23814.3	25366.7	12833.7	12922.9	23105.75	23997.62	11546.73	112.09	23311.31	24620.88	12840.7	111.76	0	1.038599	0.4997341	0.5017227	1.008896	1.065574	0.5557361	0.5616299	1.069625049	0.497824082	0.516565124	1.031203315	1.098425112	0.555722989	0.559585515
e_10511341243793975860	1217.12	1217.12	418.5922546	418.5935	3993.28	3700.17	2339.76	2251.05	3898.74	4041.9	2125.91	2076.88	3994.02	3712.05	1749.47	43.77	3858.78	3929.67	2126.88	45.45	0	0.9294019	0.4380223	0.4946295	0.9661394	0.9838884	0.5325161	0.5219553	0.926599187	0.585924353	0.563709532	0.976325226	1.012175455	0.532371885	0.520093758
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	0	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	1	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	0	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	0	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	1	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	1	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_471414300569868269	1222.03	1222.03	520.8282471	520.8293	12049.8	10805.5	6295.92	7041.92	11571.4	12678.9	6801.33	6503.28	11670.93	10629.01	6057.86	80.48	11381.18	12018.92	6811.11	81.26	0	0.9107252	0.5190555	0.5306792	0.9751734	1.029817	0.5835962	0.5471004	0.896736875	0.52249166	0.584401401	0.960298096	1.052208335	0.564435094	0.539700244
e_490433242568360031	1222.87	1222.87	468.8097839	468.811	2057.33	2199.83	1350.08	1663.25	1971.21	2423.2	1153.41	1141	1981.48	2049.04	911.59	31.73	2001.93	2251.33	1156.14	33.54	0	0	0	0	0	0	0	0	1.069264532	0.65622919	0.808450759	0.958139919	1.177837294	0.560634415	0.554602324
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	1	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_7780472119418139925	1223.76	1223.76	362.230835	362.2321	5103.68	5056.02	2570.62	3371.29	4998.41	6518.02	2737.52	2769.95	5107.11	4825.84	2492.08	51.86	5013.84	5419.38	2757.87	51.82	0	0.9449258	0.4879629	0.478059	0.9817372	1.061144	0.540006	0.5446525	0.99066164	0.503679698	0.660560615	0.979373707	1.277121606	0.536381591	0.54273583
e_13236887003758390333	1224.65	1224.65	333.2201538	333.2215	6880.72	7051.76	3578.43	4531.97	6794.09	8440.92	3792.84	3670.1	6884.96	6778.87	3622.64	62.41	6902.49	6912.08	3821.35	60.9	1	0.9845911	0.5261672	0.5216457	1.002546	1.003939	0.5550287	0.5362326	1.024857864	0.520066214	0.658647642	0.987409748	1.226749526	0.551227197	0.533388948
e_6485525709088662988	1225.52	1225.52	494.9618225	494.963	4016.08	3904.47	2077.93	2202.16	4104.67	3983.14	2216.29	2220.02	4018.39	3762.23	1934.37	45.72	4114.92	3909.57	2216.56	46.36	1	0	0	0	0	0	0	0	0.972209219	0.517402542	0.548335691	1.022058824	0.991797972	0.551854047	0.552782813
e_3873558289800187230	1230.64	1230.64	404.2578735	404.2592	4719.75	4648.48	2509.14	2858.91	4817.52	4818.2	2400.81	2199.2	4721.99	4527.42	2237.89	49.29	4842.56	4685.78	2401.96	48.34	0	0.9587948	0.4739294	0.485145	1.025534	0.9923315	0.5086753	0.466441	0.984899624	0.531625616	0.605733355	1.02071508	1.020859156	0.508673129	0.465956883
e_3873558289800187230	1230.64	1230.64	404.2578735	404.2592	4719.75	4648.48	2509.14	2858.91	4817.52	4818.2	2400.81	2199.2	4721.99	4527.42	2237.89	49.29	4842.56	4685.78	2401.96	48.34	0	0.9587948	0.4739294	0.485145	1.025534	0.9923315	0.5086753	0.466441	0.984899624	0.531625616	0.605733355	1.02071508	1.020859156	0.508673129	0.465956883
e_1929504622249576359	1233.38	1233.38	547.6502075	547.6514	7755.36	7046.01	4174.18	5280.82	8295.37	8120.63	5297.1	5813.53	7758.03	6946.42	4044.96	65.88	8298.79	8133.34	5294.18	71.5	0	0	0	0	0	0	0	0	0.908534227	0.538231623	0.680925192	1.069630552	1.047099039	0.683024386	0.74961446
e_1929504622249576359	1233.38	1233.38	547.6502075	547.6514	7755.36	7046.01	4174.18	5280.82	8295.37	8120.63	5297.1	5813.53	7758.03	6946.42	4044.96	65.88	8298.79	8133.34	5294.18	71.5	0	0.8953846	0.5213901	0.6384662	1.069703	1.048377	0.682413	0.7516147	0.908534227	0.538231623	0.680925192	1.069630552	1.047099039	0.683024386	0.74961446
e_8793223846201009492	1233.99	1233.99	608.3621826	608.3633	15305.9	15602.1	7599.66	8960.92	16039	16577.8	8889.71	9147.18	15317.33	14795.19	7258.25	88.94	15477.63	15791.36	8900.96	92.91	0	0.9659119	0.4738587	0.5391664	1.010465	1.030947	0.5811039	0.5864684	1.019352015	0.496518336	0.585455282	1.047896563	1.083098674	0.580802828	0.597624445
e_11649640956988231437	1234.79	1234.79	514.786499	514.7877	11145.7	10686.2	5637.54	6990.57	10890.5	12812.5	6178.05	7029.86	10851.46	10225.75	5028.03	73.95	10600.34	12280.75	5938.17	76.13	0	0	0	0	0	0	0	0	0.958773339	0.505804032	0.62719883	0.977103277	1.149546462	0.554298967	0.630723956
e_11649640956988231437	1234.79	1234.79	514.786499	514.7877	11145.7	10686.2	5637.54	6990.57	10890.5	12812.5	6178.05	7029.86	10851.46	10225.75	5028.03	73.95	10600.34	12280.75	5938.17	76.13	0	0.9423386	0.4633505	0.4918214	0.9768584	1.131714	0.5472232	0.6269037	0.958773339	0.505804032	0.62719883	0.977103277	1.149546462	0.554298967	0.630723956
e_14363608643377943825	1235.63	1235.63	596.3231201	596.3243	6308.2	6229.39	3322.33	3536.59	6196.53	5956.53	3534.53	3280.74	6202.2	5789.19	2839.9	55.57	5811.11	5813.85	3385.52	57.27	0	0	0	0	0	0	0	0	0.987506737	0.526668463	0.560633778	0.982297644	0.944251926	0.560307219	0.520075457
e_18195579310166471754	1236.52	1236.52	418.5924377	418.5937	4461.58	4327.27	2745.14	2382.23	4355.52	4665.08	2620.9	2297.82	4462.47	4334.6	2379.57	50.46	4366.88	4531.54	2622.12	50.4	0	0.9713454	0.5332406	0.4836626	0.978579	1.015478	0.5875939	0.5165816	0.969896315	0.615284271	0.533943132	0.976228152	1.045611644	0.587437634	0.515023826
e_14325522394495418451	1242.33	1242.33	572.8435669	572.8448	7508.55	7536.31	3684.39	3958.55	7588.22	7961.38	4107.79	4170.75	7510.15	7538.2	3584.91	62.5	7596.93	7923.05	4105.93	63.2	1	1.003735	0.477342	0.477354	1.011555	1.054979	0.5467175	0.5590967	1.003697119	0.49069261	0.527205652	1.010610571	1.060308582	0.54708166	0.555466768
e_14325522394495418451	1242.33	1242.33	572.8435669	572.8448	7508.55	7536.31	3684.39	3958.55	7588.22	7961.38	4107.79	4170.75	7510.15	7538.2	3584.91	62.5	7596.93	7923.05	4105.93	63.2	0	1.003735	0.477342	0.477354	1.011555	1.054979	0.5467175	0.5590967	1.003697119	0.49069261	0.527205652	1.010610571	1.060308582	0.54708166	0.555466768
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	0	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	0	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	0	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	0	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	0	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_3887995005781001685	1245.31	1245.31	591.8665161	591.8677	11293.6	11005.4	5077.44	6070.52	11665.5	11518.7	6053.31	5835.07	11208.09	10801.23	4999.1	74.09	11588.94	11292.68	6054.16	76.69	1	0.9636995	0.4460261	0.5175887	1.03398	1.007547	0.5401599	0.5226653	0.974481122	0.449585606	0.537518595	1.032930155	1.019931643	0.535994723	0.516670504
e_17871342551962874658	1246.03	1246.03	454.9255676	454.9268	3694.19	3589.7	2438.33	2715.3	3653.26	4026.52	2208.93	2271.8	3694.84	3604.33	1712.26	43.24	3642.49	3909.68	2210	46.3	0	0.9755037	0.4634193	0.496284	0.9858316	1.058146	0.5981314	0.617978	0.971715044	0.660044556	0.735019043	0.98892044	1.089960181	0.597947047	0.614965662
e_13216431989982827224	1252.37	1252.37	727.4252319	727.4262	4621.71	4802.87	2148	2551.62	5076.81	4832.34	2805.73	2715.38	4622.7	4802.82	2147	48.67	5070.42	4840.18	2804.11	52.12	0	1.038964	0.4644472	0.552041	1.096852	1.047046	0.6065957	0.5808164	1.039197613	0.464763042	0.552094355	1.098470047	1.045574041	0.607076169	0.587527127
e_14990287162140169550	1254.14	1254.14	730.3930664	730.3942	2706.55	2559.98	1260.79	1376.69	2543.66	2776.63	1299.39	1519.55	2707.13	2559.83	1266.45	37.03	2549.07	2780.57	1298.39	35.62	0	0.9455882	0.4678202	0.4324026	0.9416135	1.027128	0.4796187	0.5638296	0.945846188	0.465829192	0.508651235	0.939816371	1.025892742	0.480090891	0.561434298
e_5102042530266349657	1255.03	1255.03	658.8863525	658.8875	4525.06	4127.31	2121.17	2411.85	4497.83	4060.85	2371.42	2134.28	4526.03	4127.16	2125.27	47.95	4499.18	4067.64	2369.95	47.91	0	0	0	0	0	0	0	0	0.912100613	0.468760635	0.532998457	0.9939824	0.897413515	0.524063769	0.471657834
e_12872350502331904974	1258.98	1258.98	613.8793335	613.8804	7612.27	7074.08	3860.76	4458.97	7563.9	7801.11	3972.26	3870.63	7613.89	7075.59	3780.05	63.85	7483.14	7736.83	3971.02	62.16	0	0.9293002	0.4964676	0.5404872	0.9828274	1.016147	0.5215494	0.5103331	0.92929967	0.507175915	0.585760883	0.993645785	1.024807318	0.521823319	0.508472506
e_3241717305009820870	1259.86	1259.86	405.9108582	405.9121	2573.77	2557.82	1189.01	1753.13	2444.27	2479.05	1482.75	1239.5	2574.78	2512.27	1142.63	35.46	2469.24	2283.19	1485.99	37.87	0	0	0	0	0	0	0	0	0.993802865	0.461972126	0.681152551	0.949684704	0.963197955	0.576100429	0.481589264
e_7028340692458956621	1261.63	1261.63	442.7592773	442.7605	4863.27	4671.29	2497.06	3476.27	4353.8	4870.57	2245.76	2423.92	4778.87	4449.8	2184.39	48.77	4407.06	4623.36	2249.25	46.84	1	0.9311405	0.4570934	0.499277	0.9221971	0.9674588	0.4706656	0.5075091	0.960524503	0.513452883	0.714800947	0.895241268	1.001501048	0.461779831	0.498413619
e_7028340692458956621	1261.63	1261.63	442.7592773	442.7605	4863.27	4671.29	2497.06	3476.27	4353.8	4870.57	2245.76	2423.92	4778.87	4449.8	2184.39	48.77	4407.06	4623.36	2249.25	46.84	0	0.9311405	0.4570934	0.499277	0.9221971	0.9674588	0.4706656	0.5075091	0.960524503	0.513452883	0.714800947	0.895241268	1.001501048	0.461779831	0.498413619
e_13977851287846474852	1264.51	1264.51	527.8365479	527.8376	18545.9	19208.6	8871.85	10900.4	19064.6	21224.5	11234.2	10543.9	18346.96	18473.92	8646.78	97.38	18440.5	20097.5	11250.29	104.46	1	1.00692	0.4712922	0.5516402	1.005098	1.095413	0.6131964	0.5777497	1.035732965	0.478372578	0.587752549	1.027968446	1.144430845	0.605751136	0.568529972
e_13977851287846474852	1264.51	1264.51	527.8365479	527.8376	18545.9	19208.6	8871.85	10900.4	19064.6	21224.5	11234.2	10543.9	18346.96	18473.92	8646.78	97.38	18440.5	20097.5	11250.29	104.46	0	1.00692	0.4712922	0.5516402	1.005098	1.095413	0.6131964	0.5777497	1.035732965	0.478372578	0.587752549	1.027968446	1.144430845	0.605751136	0.568529972
e_13977851287846474852	1264.51	1264.51	527.8365479	527.8376	18545.9	19208.6	8871.85	10900.4	19064.6	21224.5	11234.2	10543.9	18346.96	18473.92	8646.78	97.38	18440.5	20097.5	11250.29	104.46	1	1.00692	0.4712922	0.5516402	1.005098	1.095413	0.6131964	0.5777497	1.035732965	0.478372578	0.587752549	1.027968446	1.144430845	0.605751136	0.568529972
